Instance ATime AGood AGoodD AGoodBR AGoodBC ABorderC ABorderR ABlocksTry ABlocks AAveNZs AMaxNZs AMinNZs AisDBDF KMaxTime KTimeRemove KNRemove KNRemoveInner KTimeMerge KNMerge KNMergeInner KTimeComm KNComm KTimeOverall KGood KGoodD KGoodB Kborder KNBlocks KNBlocksNonT KAveNZs KMaxNZs KMinNZs KTimeToBest KIterOuterBest KNMergeInnerBest KNRemoveInnerBest RootBound RootGap TimeRootNode
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/bg512142_decomp_automatic1_log.txt:FS: 0.003 0.232 0.750 0.915 0.338 0.054 0.018 4 5 670.000 928 8 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 171782.406 24.098 1460.976
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/bglng_decomp_automatic1_log.txt:FS: 0.013 0.901 0.990 0.910 1.000 0.000 0.019 4 100 365.000 365 365 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 -95.427 0.051 6.620
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/biella1_decomp_automatic1_log.txt:FS: 0.038 0.154 0.732 0.229 0.918 0.004 0.294 4 6 2506.500 5519 4 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 3061438.745 19.121 3598.112
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/bienst1_decomp_automatic1_log.txt:FS: 0.002 0.331 0.744 0.556 0.800 0.011 0.117 4 4 339.000 425 286 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 29.422 69.944 7.396
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/bienst2_decomp_automatic1_log.txt:FS: 0.003 0.331 0.744 0.556 0.800 0.011 0.117 4 4 339.000 425 286 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 31.091 84.942 8.141
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/bier127MTZ_decomp_automatic1_log.txt:FS: 0.050 0.493 0.736 0.957 0.700 0.018 0.009 4 4 17136.000 24024 14280 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 112276.000 30.860 3598.007
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/bills_snowflake_decomp_automatic1_log.txt:FS: 0.007 0.457 0.812 0.563 1.000 0.000 0.115 4 10 226.300 731 19 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 14.850 1.340781E156 3.871
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/binkar10_1_decomp_automatic1_log.txt:FS: 0.003 0.812 0.863 0.940 1.000 0.000 0.012 4 10 293.600 563 18 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 6637.188 1.853 2.364
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/blend2_decomp_automatic1_log.txt:FS: 0.001 0.713 0.986 0.723 1.000 0.000 0.065 4 74 4.838 5 2 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 7.044 7.879 0.448
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/blp_ar98_decomp_automatic1_log.txt:FS: 0.032 0.563 0.841 0.669 1.000 0.000 0.080 4 400 69.443 8011 3 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 6113.885 7.919 53.689
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/bnatt350_decomp_automatic1_log.txt:FS: 0.009 0.014 0.749 0.984 0.019 0.198 0.003 4 4 3253.750 3512 2988 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 0.000 1.340781E156 161.543
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/bnatt400_decomp_automatic1_log.txt:FS: 0.010 0.009 0.748 0.984 0.013 0.218 0.003 4 5 2871.600 4163 37 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 0.000 1.340781E156 226.123
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/boa8_decomp_automatic1_log.txt:FS: 0.001 0.486 0.984 0.494 1.000 0.000 0.141 4 61 5.000 5 5 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 0.016 2900.000 0.116
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/boa_mpo72_decomp_automatic1_log.txt:FS: 0.009 0.077 0.993 0.078 1.000 0.000 0.511 4 135 299.815 300 285 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 26.438 0.001 0.723
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/bridge13_06APR28_decomp_automatic1_log.txt:FS: 0.009 0.012 0.749 0.862 0.018 0.200 0.030 4 4 4086.000 4333 3749 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 -13.000 23.077 2490.473
optmilp_20180405_decomp_automatic1_v940m5b_automatic4_stats1_auto4_bench/bsnf_decomp_automatic1_log.txt:FS: 0.772 0.620 0.751 0.936 0.882 0.006 0.013 4 938 1015.111 253606 2 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 89482764.235 5155.069 3585.681
