Instance ATime AGood AGoodD AGoodBR AGoodBC ABorderC ABorderR ABlocksTry ABlocks AAveNZs AMaxNZs AMinNZs AisDBDF KMaxTime KTimeRemove KNRemove KNRemoveInner KTimeMerge KNMerge KNMergeInner KTimeComm KNComm KTimeOverall KGood KGoodD KGoodB Kborder KNBlocks KNBlocksNonT KAveNZs KMaxNZs KMinNZs KTimeToBest KIterOuterBest KNMergeInnerBest KNRemoveInnerBest RootBound RootGap TimeRootNode
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bienst2_decomp_automatic1_log.txt:FS: 0.015 0.331 0.744 0.556 0.800 0.011 0.117 4 4 339.000 425 286 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 31.091 84.942 8.095
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bier127MTZ_decomp_automatic1_log.txt:FS: 0.362 0.493 0.736 0.957 0.700 0.018 0.009 4 4 17136.000 24024 14280 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 112276.000 30.860 3597.341
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bills_snowflake_decomp_automatic1_log.txt:FS: 0.039 0.475 0.946 0.533 0.942 0.003 0.126 16 22 97.773 168 19 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 14.850 1.340781E156 3.027
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/binkar10_1_decomp_automatic1_log.txt:FS: 0.021 0.812 0.863 0.940 1.000 0.000 0.012 3 10 293.600 563 18 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 6637.188 1.853 2.356
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/blend2_decomp_automatic1_log.txt:FS: 0.006 0.713 0.986 0.723 1.000 0.000 0.065 4 74 4.838 5 2 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 7.044 7.879 0.450
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/blp_ar98_decomp_automatic1_log.txt:FS: 0.214 0.584 0.951 0.614 1.000 0.000 0.098 15 539 41.998 3630 3 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 6095.462 11.414 22.875
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bnatt350_decomp_automatic1_log.txt:FS: 0.058 0.087 0.500 0.989 0.175 0.087 0.002 2 2 6517.500 6520 6515 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 0.000 1.340781E156 1687.291
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bnatt400_decomp_automatic1_log.txt:FS: 0.065 0.073 0.494 0.984 0.151 0.095 0.003 2 2 7179.000 7951 6407 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 0.000 1.340781E156 3599.022
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/boa8_decomp_automatic1_log.txt:FS: 0.006 0.486 0.984 0.494 1.000 0.000 0.141 4 61 5.000 5 5 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 0.016 2900.000 0.122
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/boa_mpo72_decomp_automatic1_log.txt:FS: 0.039 0.077 0.993 0.078 1.000 0.000 0.511 4 135 299.815 300 285 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 26.438 0.001 0.725
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bridge13_06APR28_decomp_automatic1_log.txt:FS: 0.086 0.113 0.500 0.862 0.263 0.067 0.030 2 2 8172.000 8262 8082 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 -13.000 23.077 3598.625
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bsnf_decomp_automatic1_log.txt:FS: 7.981 0.620 0.751 0.936 0.882 0.006 0.013 4 938 1015.111 253606 2 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 89482764.235 5155.069 3571.638
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/buildingenergy_decomp_automatic1_log.txt:FS: 4.210 0.917 0.950 0.999 0.966 0.002 0.000 22 26 30326.769 49660 2 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 -1.34078E154 1.340781E156 3541.926
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/c10400_decomp_automatic1_log.txt:FS: 0.004 0.883 0.998 0.885 1.000 0.000 0.024 7 400 10.000 10 10 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 -18342.427 0.166 0.501
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/c801600_decomp_automatic1_log.txt:FS: 0.109 0.788 0.999 0.788 1.000 0.000 0.048 6 1600 80.000 80 80 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 -79744.990 0.073 34.828
